,Name,ID,Position,Link,Start Year,End Year
11383,Fred McGriff,293,1B,statss.aspx?playerid=293&position=1B,1986,2004
11384,Terry McGriff,1008549,C,statss.aspx?playerid=1008549&position=C,1987,1994
11385,Mark McGrillis,1008548,3B,statss.aspx?playerid=1008548&position=3B,1892,1892
11386,Joe McGuckin,1008550,OF,statss.aspx?playerid=1008550&position=OF,1890,1890
11387,Chris McGuiness,9423,1B,statss.aspx?playerid=9423&position=1B,2013,2013
11388,John McGuinness,1008555,1B,statss.aspx?playerid=1008555&position=1B,1876,1884
11389,Deck McGuire,11596,P,statss.aspx?playerid=11596&position=P,2017,2018
11390,Ryan McGuire,155,1B/OF,statss.aspx?playerid=155&position=1B/OF,1997,2002
11391, McGuire,1008551,P,statss.aspx?playerid=1008551&position=P,1894,1894
11392,Bill McGuire,1008552,C,statss.aspx?playerid=1008552&position=C,1988,1989
11393,Deacon McGuire,1008553,C,statss.aspx?playerid=1008553&position=C,1884,1912
11394,Jim McGuire,1008554,SS,statss.aspx?playerid=1008554&position=SS,1901,1901
11395,Mickey McGuire,1008556,2B/SS,statss.aspx?playerid=1008556&position=2B/SS,1962,1967
11396,Tom McGuire,1008557,P,statss.aspx?playerid=1008557&position=P,1914,1919
11397,Bill McGunnigle,1008558,P/OF,statss.aspx?playerid=1008558&position=P/OF,1879,1882
11398,Mark McGwire,1008559,1B,statss.aspx?playerid=1008559&position=1B,1986,2001
11399,Bob McHale,1008560,OF,statss.aspx?playerid=1008560&position=OF,1898,1898
11400,Jim McHale,1008561,OF,statss.aspx?playerid=1008561&position=OF,1908,1908
11401,John McHale,1008562,1B,statss.aspx?playerid=1008562&position=1B,1943,1948
11402,Marty McHale,1008563,P,statss.aspx?playerid=1008563&position=P,1910,1916
11403,Austin McHenry,1008564,OF,statss.aspx?playerid=1008564&position=OF,1918,1922
11404,Vance McHenry,1008565,SS,statss.aspx?playerid=1008565&position=SS,1981,1982
11405,Collin McHugh,7531,P,statss.aspx?playerid=7531&position=P,2012,2018
11406,Vance McIlree,1008566,P,statss.aspx?playerid=1008566&position=P,1921,1921
11407,Irish McIlveen,1008567,OF,statss.aspx?playerid=1008567&position=OF,1906,1909
11408,Stover McIlwain,1008568,P,statss.aspx?playerid=1008568&position=P,1957,1958
11409,Stuffy McInnis,1008569,1B,statss.aspx?playerid=1008569&position=1B,1909,1927
11410,Harry McIntire,1008571,P,statss.aspx?playerid=1008571&position=P,1905,1913
11411,Joe McIntosh,1008572,P,statss.aspx?playerid=1008572&position=P,1974,1975
11412,Tim McIntosh,1008574,C/OF,statss.aspx?playerid=1008574&position=C/OF,1990,1996
11413,Frank McIntyre,1008570,P,statss.aspx?playerid=1008570&position=P,1883,1883
11414,Matty McIntyre,1008573,OF,statss.aspx?playerid=1008573&position=OF,1901,1912
11415,Otto McIvor,1008575,OF,statss.aspx?playerid=1008575&position=OF,1911,1911
11416,Doc McJames,1008576,P,statss.aspx?playerid=1008576&position=P,1895,1901
11417,Archie McKain,1008577,P,statss.aspx?playerid=1008577&position=P,1937,1943
11418,Hal McKain,1008578,P,statss.aspx?playerid=1008578&position=P,1927,1932
11419,Cody McKay,1615,C/3B,statss.aspx?playerid=1615&position=C/3B,2002,2004
11420,Dave McKay,1008579,2B/3B,statss.aspx?playerid=1008579&position=2B/3B,1975,1982
11421,Reeve McKay,1008580,P,statss.aspx?playerid=1008580&position=P,1915,1915
11422,Ed McKean,1008581,SS,statss.aspx?playerid=1008581&position=SS,1887,1899
11423,Bill McKechnie,1008582,3B,statss.aspx?playerid=1008582&position=3B,1907,1920
11424,Frank McKee,1008583,3B/OF,statss.aspx?playerid=1008583&position=3B/OF,1884,1884
11425,Jim McKee,1008585,P,statss.aspx?playerid=1008585&position=P,1972,1973
11426,Red McKee,1008586,C,statss.aspx?playerid=1008586&position=C,1913,1916
11427,Rogers McKee,1008587,P,statss.aspx?playerid=1008587&position=P,1943,1944
11428,Walt McKeel,1545,C,statss.aspx?playerid=1545&position=C,1996,2002
11429,Jim McKeever,1008584,C/OF,statss.aspx?playerid=1008584&position=C/OF,1884,1884
11430,Tim McKeithan,1008588,P,statss.aspx?playerid=1008588&position=P,1932,1934
11431,John McKelvey,1008589,OF,statss.aspx?playerid=1008589&position=OF,1875,?
11432,Russ McKelvy,1008590,OF,statss.aspx?playerid=1008590&position=OF,1878,1882
11433,Ed McKenna,1008591,C/OF,statss.aspx?playerid=1008591&position=C/OF,1874,1884
11434,Kit McKenna,1008592,P,statss.aspx?playerid=1008592&position=P,1898,1899
11435,Michael McKenry,9628,C,statss.aspx?playerid=9628&position=C,2010,2016
11436,Limb McKenry,1008593,P,statss.aspx?playerid=1008593&position=P,1915,1916
11437,Joel McKeon,1008595,P,statss.aspx?playerid=1008595&position=P,1986,1987
11438,Larry McKeon,1008596,P,statss.aspx?playerid=1008596&position=P,1884,1886
11439,Dave McKeough,1008594,C,statss.aspx?playerid=1008594&position=C,1890,1891
11440,Billy McKinney,15654,OF,statss.aspx?playerid=15654&position=OF,2018,2018
11441,Bob McKinney,1008598,2B/3B,statss.aspx?playerid=1008598&position=2B/3B,1901,1901
11442,Rich McKinney,1008599,2B/3B,statss.aspx?playerid=1008599&position=2B/3B,1970,1977
11443,Alex McKinnon,1008597,1B,statss.aspx?playerid=1008597&position=1B,1884,1887
11444,Andrew McKirahan,12870,P,statss.aspx?playerid=12870&position=P,2015,2015
11445,Jeff McKnight,1008600,1B/2B,statss.aspx?playerid=1008600&position=1B/2B,1989,1994
11446,Jim McKnight,1008601,3B/OF,statss.aspx?playerid=1008601&position=3B/OF,1960,1962
11447,Tony McKnight,1008602,P,statss.aspx?playerid=1008602&position=P,2000,2001
11448,Denny McLain,1008603,P,statss.aspx?playerid=1008603&position=P,1963,1972
11449,Ed McLane,1008604,OF,statss.aspx?playerid=1008604&position=OF,1907,1907
11450,Art McLarney,1008605,SS,statss.aspx?playerid=1008605&position=SS,1932,1932
11451,Polly McLarry,1008606,1B/2B,statss.aspx?playerid=1008606&position=1B/2B,1912,1915
11452,Barney McLaughlin,1008607,2B/SS,statss.aspx?playerid=1008607&position=2B/SS,1884,1890
11453,Bo McLaughlin,1008608,P,statss.aspx?playerid=1008608&position=P,1976,1982
11454,Byron McLaughlin,1008609,P,statss.aspx?playerid=1008609&position=P,1977,1983
11455,Frank McLaughlin,1008610,SS,statss.aspx?playerid=1008610&position=SS,1882,1884
11456,William McLaughlin,1008611,SS,statss.aspx?playerid=1008611&position=SS,1884,1884
11457,Jim McLaughlin,1008612,P/OF,statss.aspx?playerid=1008612&position=P/OF,1884,1884
11458,Jim McLaughlin,1008613,3B,statss.aspx?playerid=1008613&position=3B,1932,1932
11459,Joey McLaughlin,1008614,P,statss.aspx?playerid=1008614&position=P,1977,1984
11460,Jud McLaughlin,1008615,P,statss.aspx?playerid=1008615&position=P,1931,1933
11461,Kid McLaughlin,1008616,OF,statss.aspx?playerid=1008616&position=OF,1914,1914
11462,Pat McLaughlin,1008617,P,statss.aspx?playerid=1008617&position=P,1937,1945
11463,Tom McLaughlin,1008619,2B/SS,statss.aspx?playerid=1008619&position=2B/SS,1883,1891
11464,Warren McLaughlin,1008620,P,statss.aspx?playerid=1008620&position=P,1900,1903
11465,Ralph McLaurin,1008618,OF,statss.aspx?playerid=1008618&position=OF,1908,1908
11466,Al McLean,1008621,P,statss.aspx?playerid=1008621&position=P,1935,1935
11467,Larry McLean,1008622,C,statss.aspx?playerid=1008622&position=C,1901,1915
11468,Marty McLeary,2022,P,statss.aspx?playerid=2022&position=P,2004,2007
11469,Wayne McLeland,1008623,P,statss.aspx?playerid=1008623&position=P,1951,1952
11470,Mark McLemore,4655,P,statss.aspx?playerid=4655&position=P,2007,2007
11471,Mark McLemore,1088,2B,statss.aspx?playerid=1088&position=2B,1986,2004
11472,Jim McLeod,1008624,3B,statss.aspx?playerid=1008624&position=3B,1930,1933
11473,Ralph McLeod,1008625,OF,statss.aspx?playerid=1008625&position=OF,1938,1938
11474,Cal McLish,1008626,P,statss.aspx?playerid=1008626&position=P,1944,1964
11475,Nate McLouth,3190,OF,statss.aspx?playerid=3190&position=OF,2005,2014
11476,Sam McMackin,1008627,P,statss.aspx?playerid=1008627&position=P,1902,1902
11477,Jack McMahan,1008631,P,statss.aspx?playerid=1008631&position=P,1956,1956
11478,Ryan McMahon,15112,1B/3B,statss.aspx?playerid=15112&position=1B/3B,2017,2018
11479,Doc McMahon,1008628,P,statss.aspx?playerid=1008628&position=P,1908,1908
11480,Don McMahon,1008629,P,statss.aspx?playerid=1008629&position=P,1957,1974
11481,Jack McMahon,1008630,C/1B,statss.aspx?playerid=1008630&position=C/1B,1892,1893
11482,Sadie McMahon,1008632,P,statss.aspx?playerid=1008632&position=P,1889,1897
11483,John McMakin,1008633,P,statss.aspx?playerid=1008633&position=P,1902,1902
11484,Frank McManus,1008634,C,statss.aspx?playerid=1008634&position=C,1899,1904
11485,Jim McManus,1008635,1B,statss.aspx?playerid=1008635&position=1B,1960,1960
11486,Joe McManus,1008636,P,statss.aspx?playerid=1008636&position=P,1913,1913
11487,Marty McManus,1008637,2B/3B,statss.aspx?playerid=1008637&position=2B/3B,1920,1934
11488,Pat McManus,1008638,P,statss.aspx?playerid=1008638&position=P,1879,?
11489,Jimmy McMath,1008639,OF,statss.aspx?playerid=1008639&position=OF,1968,1968
11490,Greg McMichael,1008640,P,statss.aspx?playerid=1008640&position=P,1993,2000
11491,George McMillan,1008641,OF,statss.aspx?playerid=1008641&position=OF,1890,1890
11492,Norm McMillan,1008642,3B,statss.aspx?playerid=1008642&position=3B,1922,1929
11493,Roy McMillan,1008643,SS,statss.aspx?playerid=1008643&position=SS,1951,1966
11494,Tommy McMillan,1008644,SS,statss.aspx?playerid=1008644&position=SS,1908,1912
11495,Tom McMillan,1008645,SS,statss.aspx?playerid=1008645&position=SS,1977,1977
11496,Billy McMillon,834,OF,statss.aspx?playerid=834&position=OF,1996,2004
11497,George McMullen,1008647,P/OF,statss.aspx?playerid=1008647&position=P/OF,1887,1887
11498,Hugh McMullen,1008648,C,statss.aspx?playerid=1008648&position=C,1925,1929
11499,Ken McMullen,1008650,3B,statss.aspx?playerid=1008650&position=3B,1962,1977
11500,Fred McMullin,1008646,3B,statss.aspx?playerid=1008646&position=3B,1914,1920
11501,John McMullin,1008649,OF,statss.aspx?playerid=1008649&position=OF,1871,?
11502,Craig McMurtry,1008651,P,statss.aspx?playerid=1008651&position=P,1983,1995
11503,Carl McNabb,1008652,PH/PR,statss.aspx?playerid=1008652&position=PH/PR,1945,1945
11504,Edgar McNabb,1008653,P,statss.aspx?playerid=1008653&position=P,1893,1893
11505,Eric McNair,1008654,SS,statss.aspx?playerid=1008654&position=SS,1929,1942
11506,Dave McNally,1008655,P,statss.aspx?playerid=1008655&position=P,1962,1975
11507,Mike McNally,1008656,2B/3B,statss.aspx?playerid=1008656&position=2B/3B,1915,1925
11508,Bob McNamara,1008657,3B,statss.aspx?playerid=1008657&position=3B,1939,1939
11509,Dinny McNamara,1008658,OF,statss.aspx?playerid=1008658&position=OF,1927,1928
11510,George McNamara,1008659,OF,statss.aspx?playerid=1008659&position=OF,1922,1922
11511,Jim McNamara,1008660,C,statss.aspx?playerid=1008660&position=C,1992,1993
11512,Tim McNamara,1008661,P,statss.aspx?playerid=1008661&position=P,1922,1926
11513,Tom McNamara,1008662,PH/PR,statss.aspx?playerid=1008662&position=PH/PR,1922,1922
11514,Gordon McNaughton,1008663,P,statss.aspx?playerid=1008663&position=P,1932,1932
11515,Harry McNeal,1008664,P,statss.aspx?playerid=1008664&position=P,1901,1901
11516,Rusty McNealy,1008665,DH/OF,statss.aspx?playerid=1008665&position=DH/OF,1983,1983
11517,Earl McNeely,1008666,OF,statss.aspx?playerid=1008666&position=OF,1924,1931
11518,Jeff McNeely,1008667,OF,statss.aspx?playerid=1008667&position=OF,1993,1993
11519,Jeff McNeil,15362,2B,statss.aspx?playerid=15362&position=2B,2018,2018
11520,Norm McNeil,1008668,C,statss.aspx?playerid=1008668&position=C,1919,1919
11521,Jerry McNertney,1008669,C,statss.aspx?playerid=1008669&position=C,1964,1973
11522,Brian McNichol,1008670,P,statss.aspx?playerid=1008670&position=P,1999,1999
11523,Ed McNichol,1008671,P,statss.aspx?playerid=1008671&position=P,1904,1904
11524,Bill McNulty,1008672,3B/OF,statss.aspx?playerid=1008672&position=3B/OF,1969,1972
11525,Pat McNulty,1008673,OF,statss.aspx?playerid=1008673&position=OF,1922,1927
11526,Frank McPartlin,1008674,P,statss.aspx?playerid=1008674&position=P,1899,1899
11527,Bid McPhee,1008675,2B,statss.aspx?playerid=1008675&position=2B,1882,1899
11528,John McPherson,1008676,P,statss.aspx?playerid=1008676&position=P,1901,1904
11529,Kyle McPherson,5009,P,statss.aspx?playerid=5009&position=P,2012,2012
11530,Dallas McPherson,2194,3B,statss.aspx?playerid=2194&position=3B,2004,2011
11531,Herb McQuaid,1008677,P,statss.aspx?playerid=1008677&position=P,1923,1926
11532,Mart McQuaid,1008679,2B/OF,statss.aspx?playerid=1008679&position=2B/OF,1891,1898
11533,Jerry McQuaig,1008678,OF,statss.aspx?playerid=1008678&position=OF,1934,1934
11534,Mike McQueen,1008680,P,statss.aspx?playerid=1008680&position=P,1969,1974
11535,Mox McQuery,1008681,1B,statss.aspx?playerid=1008681&position=1B,1884,1891
11536,George McQuillan,1008682,P,statss.aspx?playerid=1008682&position=P,1907,1918
11537,Hugh McQuillan,1008685,P,statss.aspx?playerid=1008685&position=P,1918,1927
11538,Glenn McQuillen,1008684,OF,statss.aspx?playerid=1008684&position=OF,1938,1947
11539,George McQuinn,1008683,1B,statss.aspx?playerid=1008683&position=1B,1936,1948
11540,Brian McRae,1008686,OF,statss.aspx?playerid=1008686&position=OF,1990,1999
11541,Hal McRae,1008687,DH,statss.aspx?playerid=1008687&position=DH,1968,1987
11542,Norm McRae,1008688,P,statss.aspx?playerid=1008688&position=P,1969,1970
11543,Alex McRae,16317,P,statss.aspx?playerid=16317&position=P,2018,2018
11544, McRemer,1008689,OF,statss.aspx?playerid=1008689&position=OF,1884,1884
11545,Kevin McReynolds,1008690,OF,statss.aspx?playerid=1008690&position=OF,1983,1994
11546,Pete McShannic,1008691,3B,statss.aspx?playerid=1008691&position=3B,1888,1888
11547,Trick McSorley,1008692,1B/3B/OF,statss.aspx?playerid=1008692&position=1B/3B/OF,1875,1886
11548,Paul McSweeney,1008693,2B/3B,statss.aspx?playerid=1008693&position=2B/3B,1891,1891
11549,Jim McTamany,1008694,OF,statss.aspx?playerid=1008694&position=OF,1885,1891
11550,Bill McTigue,1008695,P,statss.aspx?playerid=1008695&position=P,1911,1916
11551,Cal McVey,1008696,C/1B,statss.aspx?playerid=1008696&position=C/1B,1871,?
11552,George McVey,1008697,C/1B,statss.aspx?playerid=1008697&position=C/1B,1885,1885
11553,Doug McWeeny,1008698,P,statss.aspx?playerid=1008698&position=P,1921,1930
11554,Bill McWilliams,1008699,PH/PR,statss.aspx?playerid=1008699&position=PH/PR,1931,1931
11555,Larry McWilliams,1008700,P,statss.aspx?playerid=1008700&position=P,1978,1990
11556,Bob Meacham,1008701,SS,statss.aspx?playerid=1008701&position=SS,1983,1988
11557,Rusty Meacham,1008702,P,statss.aspx?playerid=1008702&position=P,1991,2001
11558,Charlie Mead,1008703,OF,statss.aspx?playerid=1008703&position=OF,1943,1945
11559,Johnny Meador,1008704,P,statss.aspx?playerid=1008704&position=P,1920,1920
11560,Austin Meadows,15672,OF,statss.aspx?playerid=15672&position=OF,2018,2018
11561,Lee Meadows,1008705,P,statss.aspx?playerid=1008705&position=P,1915,1929
11562,Louie Meadows,1008706,OF,statss.aspx?playerid=1008706&position=OF,1986,1990
11563,Rufus Meadows,1008707,P,statss.aspx?playerid=1008707&position=P,1926,1926
11564,Brian Meadows,998,P,statss.aspx?playerid=998&position=P,1998,2006
11565,Dave Meads,1008708,P,statss.aspx?playerid=1008708&position=P,1987,1988
11566,George Meakim,1008709,P,statss.aspx?playerid=1008709&position=P,1890,1895
11567,Charlie Meara,1008711,OF,statss.aspx?playerid=1008711&position=OF,1914,1914
11568,Pat Meares,1008712,SS,statss.aspx?playerid=1008712&position=SS,1993,2001
11569,Chris Mears,1756,P,statss.aspx?playerid=1756&position=P,2003,2003
11570,Gil Meche,1089,P,statss.aspx?playerid=1089&position=P,1999,2010
11571,Jim Mecir,930,P,statss.aspx?playerid=930&position=P,1995,2005
11572,Brandon Medders,8604,P,statss.aspx?playerid=8604&position=P,2005,2010
11573,Ray Medeiros,1008713,PH/PR,statss.aspx?playerid=1008713&position=PH/PR,1945,1945
11574,Tommy Medica,11147,1B,statss.aspx?playerid=11147&position=1B,2013,2014
11575,Doc Medich,1008714,P,statss.aspx?playerid=1008714&position=P,1972,1982
11576,Yoervis Medina,10498,P,statss.aspx?playerid=10498&position=P,2013,2015
11577,Luis Medina,1008715,1B/DH,statss.aspx?playerid=1008715&position=1B/DH,1988,1991
11578,Rafael Medina,1008716,P,statss.aspx?playerid=1008716&position=P,1998,1999
11579,Kris Medlen,9417,P,statss.aspx?playerid=9417&position=P,2009,2018
11580,Irv Medlinger,1008717,P,statss.aspx?playerid=1008717&position=P,1949,1951
11581,Scott Medvin,1008718,P,statss.aspx?playerid=1008718&position=P,1988,1990
11582,Joe Medwick,1008719,OF,statss.aspx?playerid=1008719&position=OF,1932,1948
11583,Tommy Mee,1008728,SS,statss.aspx?playerid=1008728&position=SS,1910,1910
11584,Pete Meegan,1008720,P,statss.aspx?playerid=1008720&position=P,1884,1885
11585,Bill Meehan,1008721,P,statss.aspx?playerid=1008721&position=P,1915,1915
11586,Dad Meek,1008722,C,statss.aspx?playerid=1008722&position=C,1889,1890
11587,Evan Meek,5109,P,statss.aspx?playerid=5109&position=P,2008,2014
11588,Roy Meeker,1008723,P,statss.aspx?playerid=1008723&position=P,1923,1926
11589,Jouett Meekin,1008724,P,statss.aspx?playerid=1008724&position=P,1891,1900
11590,Sammy Meeks,1008725,SS,statss.aspx?playerid=1008725&position=SS,1948,1951
11591,Phil Meeler,1008726,P,statss.aspx?playerid=1008726&position=P,1972,1972
11592,Russ Meers,1008727,P,statss.aspx?playerid=1008727&position=P,1941,1947
11593,Dave Meier,1008729,OF,statss.aspx?playerid=1008729&position=OF,1984,1988
11594,Dutch Meier,1008730,OF,statss.aspx?playerid=1008730&position=OF,1906,1906
11595,Heinie Meine,1008731,P,statss.aspx?playerid=1008731&position=P,1922,1934
11596,Walt Meinert,1008732,OF,statss.aspx?playerid=1008732&position=OF,1913,1913
11597,Bob Meinke,1008733,SS,statss.aspx?playerid=1008733&position=SS,1910,1910
11598,Frank Meinke,1008734,P/SS,statss.aspx?playerid=1008734&position=P/SS,1884,1885
11599,Ryan Meisinger,18105,P,statss.aspx?playerid=18105&position=P,2018,2018
11600,George Meister,1008735,3B,statss.aspx?playerid=1008735&position=3B,1884,1884
11601,John Meister,1008736,2B/OF,statss.aspx?playerid=1008736&position=2B/OF,1886,1887
11602,Karl Meister,1008737,OF,statss.aspx?playerid=1008737&position=OF,1913,1913
11603,Moxie Meixell,1008738,OF,statss.aspx?playerid=1008738&position=OF,1912,1912
11604,Francisco Mejia,16403,C/DH,statss.aspx?playerid=16403&position=C/DH,2017,2018
11605,Jenrry Mejia,8476,P,statss.aspx?playerid=8476&position=P,2010,2015
11606,Alex Mejia,13877,2B/3B/SS,statss.aspx?playerid=13877&position=2B/3B/SS,2017,2017
11607,Miguel Mejia,1008739,OF,statss.aspx?playerid=1008739&position=OF,1996,1996
11608,Roberto Mejia,1008741,2B,statss.aspx?playerid=1008741&position=2B,1993,1997
11609,Adalberto Mejia,13188,P,statss.aspx?playerid=13188&position=P,2016,2018
11610,Roman Mejias,1008740,OF,statss.aspx?playerid=1008740&position=OF,1955,1964
11611,Sam Mejias,1008742,OF,statss.aspx?playerid=1008742&position=OF,1976,1981
11612,Mark Melancon,4264,P,statss.aspx?playerid=4264&position=P,2009,2018
11613,Dutch Mele,1008743,OF,statss.aspx?playerid=1008743&position=OF,1937,1937
11614,Sam Mele,1008747,OF,statss.aspx?playerid=1008747&position=OF,1947,1956
11615,Francisco Melendez,1008744,1B,statss.aspx?playerid=1008744&position=1B,1984,1989
11616,Jose Melendez,1008745,P,statss.aspx?playerid=1008745&position=P,1990,1994
11617,Luis Melendez,1008746,OF,statss.aspx?playerid=1008746&position=OF,1970,1977
11618,Adam Melhuse,294,C,statss.aspx?playerid=294&position=C,2000,2008
11619,Kevin Melillo,8278,PH/PR,statss.aspx?playerid=8278&position=PH/PR,2007,2007
11620,Ski Melillo,1008748,2B,statss.aspx?playerid=1008748&position=2B,1926,1937
